codigo_rota,peso_real_somado,veiculo,capacidade_max
B_RS_20240403_B-TRK-00130,25561.895667115317,TRUCK,14000.0
B_PR_20240216_B-CAR-00053,53157.94042116677,CARRETA,28000.0
B_RS_20240422_B-CAR-00009,52689.54853094206,CARRETA,28000.0
B_SC_20240416_B-TRK-00104,27848.366293781484,TRUCK,14000.0
B_SC_20240213_B-CAR-00022,52884.54372132308,CARRETA,28000.0
B_PR_20240205_B-TRK-00040,28294.375120267454,TRUCK,14000.0
B_RS_20240206_B-TRK-00034,27704.141870870146,TRUCK,14000.0
B_SC_20240410_B-CAR-00018,53643.67807913452,CARRETA,28000.0
B_PR_20240212_B-CAR-00015,58366.04772385501,CARRETA,28000.0
B_PR_20240420_B-CAR-00038,54763.75897482963,CARRETA,28000.0
B_RS_20240206_B-TRK-00068,25518.34193869432,TRUCK,14000.0
B_PR_20240201_B-TRK-00013,25352.808130184505,TRUCK,14000.0
B_PR_20240222_B-CAR-00044,55251.87227998817,CARRETA,28000.0
B_PR_20240229_B-TRK-00072,25202.71968773272,TRUCK,14000.0
B_PR_20240215_B-TRK-00116,26108.973001588907,TRUCK,14000.0
B_PR_20240408_B-TRK-00084,26983.313631912897,TRUCK,14000.0
B_RS_20240212_B-TRK-00028,28746.909944951803,TRUCK,14000.0
B_PR_20240419_B-TRK-00073,25405.58925909118,TRUCK,14000.0
B_RS_20240220_B-TRK-00057,27985.84424337785,TRUCK,14000.0
B_PR_20240227_B-CAR-00026,57218.50711393322,CARRETA,28000.0
B_RS_20240203_B-TRK-00080,27882.006132726787,TRUCK,14000.0
B_RS_20240415_B-TRK-00017,26376.581928362364,TRUCK,14000.0
B_RS_20240213_B-CAR-00044,55998.16413975388,CARRETA,28000.0
B_PR_20240429_B-TRK-00038,28652.361951251834,TRUCK,14000.0
B_SC_20240419_B-TRK-00021,25261.721913551664,TRUCK,14000.0
B_PR_20240416_B-TRK-00100,28202.019704970608,TRUCK,14000.0
B_PR_20240419_B-TRK-00101,28174.40954534655,TRUCK,14000.0
B_RS_20240404_B-TRK-00018,27192.554179580162,TRUCK,14000.0
B_RS_20240216_B-TRK-00027,25496.36179539381,TRUCK,14000.0
B_RS_20240212_B-TRK-00055,28755.406318511006,TRUCK,14000.0
B_RS_20240419_B-CAR-00031,55688.91411479635,CARRETA,28000.0
B_SC_20240426_B-TRK-00069,25799.39094370331,TRUCK,14000.0
B_PR_20240408_B-TRK-00107,28383.02481559112,TRUCK,14000.0
B_SC_20240406_B-TRK-00073,25835.551542599493,TRUCK,14000.0
B_RS_20240208_B-CAR-00007,52873.695340479484,CARRETA,28000.0
B_SC_20240423_B-TRK-00122,26080.1876770968,TRUCK,14000.0
B_PR_20240422_B-TRK-00062,28365.600408726397,TRUCK,14000.0
B_SC_20240220_B-TRK-00033,26833.19056619039,TRUCK,14000.0
B_PR_20240424_B-CAR-00020,53164.802330090475,CARRETA,28000.0
B_SC_20240224_B-CAR-00059,57127.55141769143,CARRETA,28000.0
B_PR_20240405_B-CAR-00007,52832.51574164356,CARRETA,28000.0
B_SC_20240424_B-TRK-00118,27045.656560791133,TRUCK,14000.0
B_SC_20240429_B-TRK-00010,25781.190507818406,TRUCK,14000.0
B_RS_20240229_B-TRK-00060,27672.00695644108,TRUCK,14000.0
B_SC_20240221_B-TRK-00042,26014.278758408655,TRUCK,14000.0
B_PR_20240410_B-TRK-00101,27274.369418509003,TRUCK,14000.0
B_PR_20240408_B-TRK-00041,26157.073266874253,TRUCK,14000.0
B_PR_20240425_B-TRK-00056,25748.059064378478,TRUCK,14000.0
B_SC_20240221_B-TRK-00037,28558.424404491925,TRUCK,14000.0
B_PR_20240404_B-TRK-00069,27610.387783845108,TRUCK,14000.0
B_RS_20240228_B-TRK-00126,26171.989267270896,TRUCK,14000.0
B_SC_20240217_B-CAR-00032,56405.67272865976,CARRETA,28000.0
B_RS_20240206_B-TRK-00076,27652.85192706681,TRUCK,14000.0
B_RS_20240423_B-CAR-00040,57447.152743044644,CARRETA,28000.0
B_RS_20240219_B-TRK-00021,25767.693856949954,TRUCK,14000.0
B_PR_20240228_B-TRK-00020,28443.858757536196,TRUCK,14000.0
B_RS_20240221_B-TRK-00124,26878.05772234409,TRUCK,14000.0
B_RS_20240406_B-CAR-00023,59500.77866838906,CARRETA,28000.0
B_SC_20240201_B-TRK-00093,25514.07144279272,TRUCK,14000.0
B_RS_20240427_B-CAR-00059,55810.403736962544,CARRETA,28000.0
B_RS_20240221_B-TRK-00025,26357.018312790104,TRUCK,14000.0
B_SC_20240410_B-TRK-00002,26004.2722679153,TRUCK,14000.0
B_PR_20240224_B-TRK-00121,27804.578691623217,TRUCK,14000.0
B_SC_20240227_B-TRK-00042,28205.00603755666,TRUCK,14000.0
B_SC_20240219_B-CAR-00011,59941.787625965066,CARRETA,28000.0
B_PR_20240419_B-TRK-00110,26495.709024567615,TRUCK,14000.0
B_RS_20240411_B-TRK-00094,28791.50121521578,TRUCK,14000.0
B_RS_20240419_B-TRK-00057,25553.28263761349,TRUCK,14000.0
B_RS_20240427_B-CAR-00035,59686.70533773037,CARRETA,28000.0
B_SC_20240424_B-TRK-00137,27245.569483420157,TRUCK,14000.0
B_PR_20240201_B-TRK-00004,27012.624269243148,TRUCK,14000.0
B_RS_20240418_B-TRK-00023,26885.543301945774,TRUCK,14000.0
B_SC_20240219_B-CAR-00016,53570.436532161504,CARRETA,28000.0
B_RS_20240420_B-TRK-00007,25255.904125590972,TRUCK,14000.0
B_SC_20240214_B-TRK-00090,28187.01132877839,TRUCK,14000.0
B_RS_20240217_B-TRK-00074,25575.524875388754,TRUCK,14000.0
B_RS_20240415_B-TRK-00067,26432.75022414005,TRUCK,14000.0
B_PR_20240424_B-CAR-00038,57492.036792411185,CARRETA,28000.0
B_RS_20240401_B-TRK-00106,28269.9774279748,TRUCK,14000.0
B_PR_20240202_B-TRK-00021,27872.002484718658,TRUCK,14000.0
B_SC_20240409_B-TRK-00014,25212.759225120673,TRUCK,14000.0
B_RS_20240409_B-CAR-00039,52631.85541129829,CARRETA,28000.0
B_RS_20240205_B-TRK-00033,27427.75690731571,TRUCK,14000.0
B_PR_20240402_B-TRK-00094,25474.181764876084,TRUCK,14000.0
B_SC_20240224_B-CAR-00014,52585.43659310869,CARRETA,28000.0
B_PR_20240420_B-CAR-00010,57168.94847816893,CARRETA,28000.0
B_SC_20240429_B-TRK-00087,28363.053791913404,TRUCK,14000.0
B_PR_20240229_B-TRK-00030,27769.677219345864,TRUCK,14000.0
B_RS_20240409_B-TRK-00113,26413.360390790054,TRUCK,14000.0
B_PR_20240425_B-TRK-00100,27658.938881950464,TRUCK,14000.0
B_SC_20240207_B-TRK-00007,27437.364731294427,TRUCK,14000.0
B_PR_20240424_B-TRK-00117,25836.404144732733,TRUCK,14000.0
B_PR_20240413_B-TRK-00047,28592.45840128898,TRUCK,14000.0
B_SC_20240203_B-TRK-00089,26185.78299380046,TRUCK,14000.0
B_PR_20240409_B-CAR-00027,55942.92970894822,CARRETA,28000.0
B_PR_20240405_B-TRK-00119,25431.07367217304,TRUCK,14000.0
B_SC_20240206_B-TRK-00119,26013.632957714362,TRUCK,14000.0
B_PR_20240203_B-TRK-00032,26031.42432921793,TRUCK,14000.0
B_PR_20240412_B-TRK-00135,28353.100197095704,TRUCK,14000.0
B_SC_20240217_B-TRK-00039,26075.53908645248,TRUCK,14000.0
B_PR_20240430_B-TRK-00086,25526.212453046617,TRUCK,14000.0
B_PR_20240422_B-TRK-00123,25955.711430308045,TRUCK,14000.0
B_PR_20240426_B-TRK-00077,25943.588042232157,TRUCK,14000.0
B_SC_20240215_B-TRK-00025,26534.24824037095,TRUCK,14000.0
B_SC_20240417_B-TRK-00068,25812.227059486908,TRUCK,14000.0
B_PR_20240412_B-TRK-00061,28082.398749164415,TRUCK,14000.0
B_PR_20240223_B-TRK-00109,25744.804591903452,TRUCK,14000.0
B_SC_20240228_B-TRK-00070,27790.019096240987,TRUCK,14000.0
B_PR_20240403_B-CAR-00051,54315.240133519466,CARRETA,28000.0
B_RS_20240207_B-TRK-00013,27243.644065449607,TRUCK,14000.0
B_PR_20240403_B-TRK-00089,27685.01674700281,TRUCK,14000.0
B_PR_20240429_B-TRK-00082,26337.31412107969,TRUCK,14000.0
B_SC_20240202_B-TRK-00010,25832.266766472312,TRUCK,14000.0
B_PR_20240411_B-CAR-00012,55024.16149188569,CARRETA,28000.0
B_PR_20240425_B-CAR-00038,58453.72842980843,CARRETA,28000.0
B_PR_20240402_B-TRK-00038,25843.811288501,TRUCK,14000.0
B_PR_20240402_B-TRK-00060,26666.50869680491,TRUCK,14000.0
B_SC_20240422_B-TRK-00088,25205.57308664723,TRUCK,14000.0
B_SC_20240403_B-TRK-00043,26763.326062437114,TRUCK,14000.0
B_SC_20240418_B-TRK-00081,26403.584202076327,TRUCK,14000.0
B_SC_20240405_B-CAR-00050,52855.22118318077,CARRETA,28000.0
B_PR_20240220_B-CAR-00008,55347.114637508974,CARRETA,28000.0
B_PR_20240212_B-CAR-00051,59921.549799564236,CARRETA,28000.0
B_RS_20240405_B-CAR-00011,54265.65334548812,CARRETA,28000.0
B_SC_20240223_B-TRK-00106,25605.884028783847,TRUCK,14000.0
B_SC_20240417_B-TRK-00014,27558.165864137667,TRUCK,14000.0
B_RS_20240203_B-TRK-00084,26725.76792321263,TRUCK,14000.0
B_PR_20240430_B-CAR-00038,54119.893834286275,CARRETA,28000.0
B_PR_20240202_B-TRK-00053,25594.054810882717,TRUCK,14000.0
B_PR_20240417_B-TRK-00056,27893.284671488786,TRUCK,14000.0
B_RS_20240402_B-TRK-00016,27655.786858339136,TRUCK,14000.0
B_RS_20240215_B-TRK-00065,26346.44853048644,TRUCK,14000.0
B_RS_20240217_B-CAR-00049,54296.99960305875,CARRETA,28000.0
B_PR_20240229_B-TRK-00090,26292.986914002497,TRUCK,14000.0
B_PR_20240417_B-TRK-00093,27782.045491195677,TRUCK,14000.0
B_SC_20240429_B-CAR-00045,53784.32987013626,CARRETA,28000.0
B_RS_20240424_B-CAR-00016,53510.773901744826,CARRETA,28000.0
B_PR_20240416_B-CAR-00030,59805.861533633404,CARRETA,28000.0
B_PR_20240212_B-CAR-00020,57226.82204757276,CARRETA,28000.0
B_SC_20240429_B-TRK-00137,26369.271085353597,TRUCK,14000.0
B_SC_20240206_B-CAR-00008,54267.96362955769,CARRETA,28000.0
B_PR_20240219_B-CAR-00026,54011.16832293506,CARRETA,28000.0
B_RS_20240209_B-TRK-00030,26643.136135719433,TRUCK,14000.0
B_SC_20240401_B-TRK-00108,25454.11868767556,TRUCK,14000.0
B_PR_20240210_B-TRK-00023,26725.817076132374,TRUCK,14000.0
B_PR_20240419_B-TRK-00058,25919.954955789486,TRUCK,14000.0
B_SC_20240413_B-TRK-00057,25453.3934438637,TRUCK,14000.0
B_PR_20240426_B-TRK-00129,28713.48686994077,TRUCK,14000.0
B_SC_20240208_B-TRK-00074,25251.123452099455,TRUCK,14000.0
B_PR_20240424_B-TRK-00055,27076.239797661776,TRUCK,14000.0
B_RS_20240213_B-TRK-00127,26234.621687897838,TRUCK,14000.0
B_SC_20240412_B-CAR-00017,59483.51350702136,CARRETA,28000.0
B_RS_20240206_B-TRK-00053,27683.793372253476,TRUCK,14000.0
B_PR_20240422_B-TRK-00047,26975.98522911622,TRUCK,14000.0
B_SC_20240209_B-TRK-00110,26778.495130524796,TRUCK,14000.0
B_SC_20240210_B-CAR-00015,52948.051035490826,CARRETA,28000.0
B_PR_20240406_B-CAR-00055,56199.11988895162,CARRETA,28000.0
B_SC_20240221_B-TRK-00083,28204.481358216515,TRUCK,14000.0
B_RS_20240410_B-TRK-00084,26988.654971014606,TRUCK,14000.0
B_RS_20240220_B-TRK-00122,28654.250711334946,TRUCK,14000.0
B_RS_20240427_B-TRK-00102,28586.556779001796,TRUCK,14000.0
B_SC_20240410_B-TRK-00118,27688.383178622564,TRUCK,14000.0
B_PR_20240227_B-TRK-00104,28287.82808956033,TRUCK,14000.0
B_RS_20240411_B-TRK-00066,28305.99090376228,TRUCK,14000.0
B_PR_20240415_B-CAR-00003,58732.41503729927,CARRETA,28000.0
B_RS_20240426_B-CAR-00055,59328.68949391616,CARRETA,28000.0
B_PR_20240227_B-CAR-00030,57760.70714167257,CARRETA,28000.0
B_SC_20240413_B-CAR-00019,59991.07072433009,CARRETA,28000.0
B_PR_20240207_B-TRK-00027,26348.81764747221,TRUCK,14000.0
B_PR_20240415_B-CAR-00039,56614.40994580326,CARRETA,28000.0
B_PR_20240418_B-TRK-00056,28785.39423331065,TRUCK,14000.0
B_RS_20240202_B-TRK-00075,28666.4898172125,TRUCK,14000.0
B_PR_20240415_B-CAR-00005,52690.01543762248,CARRETA,28000.0
B_SC_20240202_B-CAR-00054,53782.74527742393,CARRETA,28000.0
B_RS_20240210_B-CAR-00020,55949.94985080223,CARRETA,28000.0
B_PR_20240202_B-TRK-00135,26904.70210016747,TRUCK,14000.0
B_RS_20240203_B-TRK-00112,25495.372705073303,TRUCK,14000.0
B_PR_20240402_B-TRK-00133,26771.946739619656,TRUCK,14000.0
B_SC_20240201_B-TRK-00091,28427.09360436055,TRUCK,14000.0
B_PR_20240215_B-TRK-00109,27963.57058245336,TRUCK,14000.0
B_PR_20240207_B-CAR-00010,52747.027470316425,CARRETA,28000.0
B_RS_20240410_B-TRK-00017,26597.689514262198,TRUCK,14000.0
B_PR_20240207_B-TRK-00005,27791.526946125956,TRUCK,14000.0
B_PR_20240411_B-TRK-00095,26794.085758342564,TRUCK,14000.0
B_SC_20240210_B-TRK-00118,26672.078675082692,TRUCK,14000.0
B_PR_20240411_B-CAR-00001,57979.21945955012,CARRETA,28000.0
B_SC_20240221_B-CAR-00017,56742.16239905178,CARRETA,28000.0
B_PR_20240413_B-TRK-00103,26850.725425611352,TRUCK,14000.0
B_SC_20240404_B-TRK-00068,25574.08717425938,TRUCK,14000.0
B_RS_20240416_B-TRK-00111,25973.286026029687,TRUCK,14000.0
B_PR_20240423_B-CAR-00039,54000.34082303042,CARRETA,28000.0
B_RS_20240425_B-TRK-00042,28195.09373681358,TRUCK,14000.0
B_PR_20240429_B-TRK-00024,27662.943476362514,TRUCK,14000.0
B_PR_20240203_B-CAR-00009,56481.82627739012,CARRETA,28000.0
B_RS_20240405_B-CAR-00041,52914.10278736159,CARRETA,28000.0
B_RS_20240220_B-TRK-00105,25971.7077532402,TRUCK,14000.0
B_PR_20240424_B-TRK-00049,28340.55878390813,TRUCK,14000.0
B_PR_20240223_B-CAR-00030,59082.26928851162,CARRETA,28000.0
B_PR_20240422_B-CAR-00000,56087.30053427375,CARRETA,28000.0
B_PR_20240221_B-TRK-00061,25962.369713052274,TRUCK,14000.0
B_RS_20240419_B-TRK-00098,26691.558425642794,TRUCK,14000.0
B_RS_20240415_B-CAR-00027,59108.208752777,CARRETA,28000.0
B_SC_20240424_B-TRK-00044,28701.673266042475,TRUCK,14000.0
B_RS_20240403_B-CAR-00054,58742.117612021975,CARRETA,28000.0
B_PR_20240229_B-TRK-00016,26238.92207703607,TRUCK,14000.0
B_SC_20240423_B-TRK-00010,25491.172677288552,TRUCK,14000.0
B_PR_20240426_B-TRK-00138,28653.204177998283,TRUCK,14000.0
B_RS_20240410_B-TRK-00115,27784.653466329266,TRUCK,14000.0
B_PR_20240401_B-TRK-00015,26714.80805377416,TRUCK,14000.0
B_PR_20240415_B-TRK-00057,25655.470698219993,TRUCK,14000.0
B_SC_20240209_B-CAR-00034,59642.8988731119,CARRETA,28000.0
B_PR_20240424_B-TRK-00025,28508.49741072079,TRUCK,14000.0
B_SC_20240214_B-TRK-00109,28747.882471228113,TRUCK,14000.0
B_RS_20240224_B-CAR-00028,54756.79664007879,CARRETA,28000.0
B_PR_20240208_B-CAR-00021,57526.512770033674,CARRETA,28000.0
B_RS_20240209_B-TRK-00093,25336.583179216344,TRUCK,14000.0
B_RS_20240426_B-TRK-00072,25220.23702897915,TRUCK,14000.0
B_RS_20240201_B-TRK-00072,25876.790414885036,TRUCK,14000.0
B_RS_20240426_B-TRK-00119,25434.369550095864,TRUCK,14000.0
B_SC_20240214_B-CAR-00033,54839.32857781168,CARRETA,28000.0
B_PR_20240214_B-TRK-00116,27378.859841734487,TRUCK,14000.0
B_RS_20240409_B-TRK-00010,25221.86828039848,TRUCK,14000.0
B_SC_20240415_B-TRK-00082,25989.637089058004,TRUCK,14000.0
B_SC_20240429_B-CAR-00051,59294.6429850775,CARRETA,28000.0
B_RS_20240422_B-TRK-00016,28432.412923716063,TRUCK,14000.0
B_SC_20240207_B-TRK-00128,27406.76151938697,TRUCK,14000.0
B_PR_20240411_B-TRK-00139,28686.07472643705,TRUCK,14000.0
B_PR_20240206_B-CAR-00006,58618.67988509979,CARRETA,28000.0
B_PR_20240403_B-TRK-00034,28110.208519012296,TRUCK,14000.0
B_PR_20240216_B-TRK-00051,26447.07911023155,TRUCK,14000.0
B_PR_20240406_B-TRK-00046,27473.046653201207,TRUCK,14000.0
B_PR_20240419_B-CAR-00022,59896.059794820416,CARRETA,28000.0
B_RS_20240203_B-TRK-00133,26754.941497474883,TRUCK,14000.0
B_PR_20240408_B-TRK-00082,28441.708584170156,TRUCK,14000.0
B_SC_20240202_B-TRK-00094,26883.82340196325,TRUCK,14000.0
B_PR_20240214_B-TRK-00119,26935.457218944837,TRUCK,14000.0
B_PR_20240207_B-TRK-00024,25280.480501430313,TRUCK,14000.0
B_PR_20240415_B-TRK-00048,26779.59157321389,TRUCK,14000.0
B_SC_20240224_B-TRK-00092,27991.577891596502,TRUCK,14000.0
B_RS_20240416_B-TRK-00107,25433.38075614815,TRUCK,14000.0
B_PR_20240217_B-TRK-00022,27326.362845227934,TRUCK,14000.0
B_PR_20240202_B-TRK-00101,27177.96901431774,TRUCK,14000.0
B_PR_20240220_B-CAR-00046,56636.17442996766,CARRETA,28000.0
B_RS_20240207_B-TRK-00123,26383.08553268037,TRUCK,14000.0
B_PR_20240404_B-TRK-00054,25563.826547713496,TRUCK,14000.0
B_SC_20240412_B-TRK-00122,28256.96599560416,TRUCK,14000.0
B_PR_20240214_B-TRK-00057,25675.51090230891,TRUCK,14000.0
B_SC_20240426_B-CAR-00002,59390.211851097694,CARRETA,28000.0
B_RS_20240430_B-TRK-00110,27391.468326454793,TRUCK,14000.0
B_RS_20240423_B-TRK-00086,28324.01388246854,TRUCK,14000.0
B_RS_20240217_B-CAR-00048,58957.171172973205,CARRETA,28000.0
B_RS_20240410_B-TRK-00106,26446.449719737848,TRUCK,14000.0
B_RS_20240425_B-CAR-00048,57569.10322013631,CARRETA,28000.0
B_RS_20240429_B-TRK-00020,27819.157320876995,TRUCK,14000.0
B_SC_20240223_B-TRK-00085,28128.869612538947,TRUCK,14000.0
B_PR_20240405_B-TRK-00008,25341.136208676762,TRUCK,14000.0
B_SC_20240410_B-TRK-00059,27044.592571387806,TRUCK,14000.0
B_SC_20240207_B-TRK-00052,26346.362917151266,TRUCK,14000.0
B_SC_20240423_B-TRK-00085,27920.8410099991,TRUCK,14000.0
B_SC_20240424_B-TRK-00082,28777.214070671882,TRUCK,14000.0
B_PR_20240228_B-TRK-00071,28468.480847922983,TRUCK,14000.0
B_PR_20240202_B-TRK-00108,25256.213607067075,TRUCK,14000.0
B_PR_20240404_B-TRK-00129,26706.413752315744,TRUCK,14000.0
B_SC_20240405_B-CAR-00037,59004.20892849752,CARRETA,28000.0
B_PR_20240202_B-CAR-00047,59155.807561204965,CARRETA,28000.0
B_SC_20240424_B-CAR-00033,56866.079380507006,CARRETA,28000.0
B_RS_20240422_B-TRK-00017,28097.80187225136,TRUCK,14000.0
B_SC_20240217_B-TRK-00029,28158.3385420259,TRUCK,14000.0
B_PR_20240415_B-CAR-00012,59159.497028309626,CARRETA,28000.0
B_PR_20240427_B-TRK-00001,26978.384445263895,TRUCK,14000.0
B_RS_20240227_B-TRK-00078,27451.67623665222,TRUCK,14000.0
B_PR_20240401_B-TRK-00114,26531.08500640274,TRUCK,14000.0
B_SC_20240424_B-TRK-00138,27559.741640092325,TRUCK,14000.0
B_PR_20240424_B-TRK-00119,27110.471787391245,TRUCK,14000.0
B_RS_20240412_B-TRK-00018,28625.417112412673,TRUCK,14000.0
B_PR_20240422_B-TRK-00036,25454.836869425886,TRUCK,14000.0
B_PR_20240205_B-CAR-00043,54882.29954111465,CARRETA,28000.0
B_PR_20240410_B-CAR-00049,56449.079098436516,CARRETA,28000.0
B_RS_20240201_B-CAR-00056,56026.6086226517,CARRETA,28000.0
B_PR_20240416_B-TRK-00024,27795.24018765936,TRUCK,14000.0
B_PR_20240419_B-CAR-00053,59817.61233589672,CARRETA,28000.0
B_SC_20240416_B-CAR-00022,57689.809529676844,CARRETA,28000.0
B_PR_20240411_B-CAR-00045,59142.53432641672,CARRETA,28000.0
B_PR_20240410_B-TRK-00068,25561.20701374612,TRUCK,14000.0
B_SC_20240409_B-CAR-00042,58978.878788041104,CARRETA,28000.0
B_SC_20240216_B-TRK-00079,28705.319312836305,TRUCK,14000.0
B_PR_20240405_B-TRK-00122,28013.951075536894,TRUCK,14000.0
B_SC_20240226_B-TRK-00033,27977.44057506175,TRUCK,14000.0
B_RS_20240205_B-TRK-00076,26704.991344608912,TRUCK,14000.0
B_SC_20240403_B-TRK-00041,28687.858474590146,TRUCK,14000.0
B_SC_20240223_B-TRK-00061,28544.102084728685,TRUCK,14000.0
B_PR_20240201_B-TRK-00113,27577.790432996033,TRUCK,14000.0
B_RS_20240201_B-TRK-00048,27672.572920754374,TRUCK,14000.0
B_RS_20240217_B-CAR-00052,56274.459240897675,CARRETA,28000.0
B_PR_20240227_B-CAR-00033,57685.276151914695,CARRETA,28000.0
B_RS_20240405_B-CAR-00002,55515.783309644336,CARRETA,28000.0
B_SC_20240224_B-TRK-00087,28351.836084849136,TRUCK,14000.0
B_PR_20240429_B-CAR-00043,58606.74178068974,CARRETA,28000.0
B_PR_20240221_B-CAR-00010,58270.01113513681,CARRETA,28000.0
B_SC_20240409_B-TRK-00084,27618.275414201056,TRUCK,14000.0
B_RS_20240222_B-TRK-00025,25688.02690399177,TRUCK,14000.0
B_PR_20240214_B-TRK-00031,27989.83539825429,TRUCK,14000.0
B_PR_20240413_B-TRK-00116,27866.56557945979,TRUCK,14000.0
B_SC_20240221_B-TRK-00057,26221.26010208837,TRUCK,14000.0
B_SC_20240411_B-TRK-00001,27903.184271426224,TRUCK,14000.0
B_RS_20240216_B-TRK-00017,28115.808622436904,TRUCK,14000.0
B_RS_20240209_B-TRK-00085,27268.317967068804,TRUCK,14000.0
B_RS_20240221_B-TRK-00013,25993.243604398307,TRUCK,14000.0
B_PR_20240411_B-CAR-00048,53386.19405247885,CARRETA,28000.0
B_SC_20240429_B-TRK-00095,26163.67320321653,TRUCK,14000.0
B_RS_20240213_B-TRK-00087,25353.30900119435,TRUCK,14000.0
B_SC_20240229_B-TRK-00108,28761.958829535197,TRUCK,14000.0
B_SC_20240209_B-CAR-00049,55882.3955101825,CARRETA,28000.0
B_PR_20240410_B-TRK-00085,25940.770362415875,TRUCK,14000.0
B_RS_20240418_B-TRK-00086,27053.27161368135,TRUCK,14000.0
B_SC_20240416_B-CAR-00040,56153.09649136398,CARRETA,28000.0
B_RS_20240207_B-TRK-00072,26807.09300778412,TRUCK,14000.0
B_SC_20240430_B-TRK-00063,26123.123401004952,TRUCK,14000.0
B_PR_20240220_B-TRK-00109,25967.8337181153,TRUCK,14000.0
B_SC_20240207_B-TRK-00049,26665.6229018972,TRUCK,14000.0
B_RS_20240416_B-TRK-00067,25204.83051738501,TRUCK,14000.0
B_SC_20240210_B-TRK-00050,25536.39484713233,TRUCK,14000.0
B_RS_20240411_B-TRK-00038,26482.657922490478,TRUCK,14000.0
B_RS_20240425_B-TRK-00012,26545.452312943176,TRUCK,14000.0
B_PR_20240423_B-TRK-00057,26794.943417981023,TRUCK,14000.0
B_RS_20240226_B-TRK-00044,26871.580839796025,TRUCK,14000.0
B_RS_20240219_B-CAR-00012,57825.54953528184,CARRETA,28000.0
B_PR_20240210_B-CAR-00017,59708.37740526559,CARRETA,28000.0
B_RS_20240209_B-TRK-00044,25863.1748819622,TRUCK,14000.0
B_PR_20240422_B-CAR-00014,56499.37012236894,CARRETA,28000.0
B_PR_20240426_B-TRK-00011,28489.03232070219,TRUCK,14000.0
B_PR_20240210_B-TRK-00113,26417.151896672294,TRUCK,14000.0
B_SC_20240418_B-TRK-00066,27738.366105757224,TRUCK,14000.0
B_PR_20240219_B-TRK-00123,28036.213003368455,TRUCK,14000.0
B_PR_20240201_B-TRK-00039,28093.93505082801,TRUCK,14000.0
B_SC_20240426_B-TRK-00083,26685.172165815846,TRUCK,14000.0
B_PR_20240410_B-TRK-00127,28573.8442658637,TRUCK,14000.0
B_SC_20240405_B-TRK-00006,27163.113622624856,TRUCK,14000.0
B_PR_20240429_B-CAR-00009,56204.29499048749,CARRETA,28000.0
B_PR_20240403_B-CAR-00045,58365.16029908157,CARRETA,28000.0
B_PR_20240214_B-TRK-00125,26149.802661715807,TRUCK,14000.0
B_RS_20240201_B-TRK-00030,28716.401929198524,TRUCK,14000.0
B_PR_20240223_B-TRK-00062,26213.743856119752,TRUCK,14000.0
B_RS_20240406_B-CAR-00007,53184.654654305516,CARRETA,28000.0
B_PR_20240409_B-TRK-00002,26787.365612714773,TRUCK,14000.0
B_PR_20240424_B-TRK-00001,26205.976931333043,TRUCK,14000.0
B_RS_20240228_B-TRK-00025,27094.59515886615,TRUCK,14000.0
B_PR_20240228_B-CAR-00016,53243.50335106431,CARRETA,28000.0
B_PR_20240224_B-TRK-00026,25273.53865297645,TRUCK,14000.0
B_SC_20240226_B-TRK-00122,25465.94291741766,TRUCK,14000.0
B_PR_20240201_B-TRK-00027,25203.605135533646,TRUCK,14000.0
B_SC_20240419_B-TRK-00060,25324.34574160692,TRUCK,14000.0
B_RS_20240201_B-TRK-00086,26470.617244239922,TRUCK,14000.0
B_SC_20240422_B-TRK-00114,28592.780380568624,TRUCK,14000.0
B_RS_20240418_B-CAR-00022,56929.71099654389,CARRETA,28000.0
B_PR_20240224_B-CAR-00007,59987.01893586132,CARRETA,28000.0
B_PR_20240419_B-TRK-00070,28506.499435379388,TRUCK,14000.0
B_SC_20240205_B-TRK-00118,28665.42269237648,TRUCK,14000.0
B_SC_20240201_B-TRK-00042,28286.790938521903,TRUCK,14000.0
B_RS_20240420_B-CAR-00018,55419.22719601264,CARRETA,28000.0
B_SC_20240220_B-TRK-00099,25870.522705979285,TRUCK,14000.0
B_PR_20240222_B-TRK-00002,28343.794894051047,TRUCK,14000.0
B_SC_20240430_B-CAR-00031,53638.715613323504,CARRETA,28000.0
B_RS_20240411_B-TRK-00067,25877.142099971712,TRUCK,14000.0
B_PR_20240207_B-TRK-00044,26968.924658059914,TRUCK,14000.0
B_SC_20240216_B-TRK-00088,27105.32266579121,TRUCK,14000.0
B_RS_20240217_B-TRK-00124,28225.255504379053,TRUCK,14000.0
B_PR_20240207_B-CAR-00052,55701.110223093085,CARRETA,28000.0
B_SC_20240427_B-TRK-00089,26826.32456506925,TRUCK,14000.0
B_PR_20240412_B-TRK-00045,26776.79521660498,TRUCK,14000.0
B_RS_20240203_B-TRK-00050,27130.486768414972,TRUCK,14000.0
B_SC_20240426_B-TRK-00070,25804.14172884229,TRUCK,14000.0
B_SC_20240413_B-TRK-00092,25344.829435287273,TRUCK,14000.0
B_RS_20240426_B-CAR-00028,56642.229087904074,CARRETA,28000.0
B_PR_20240418_B-TRK-00114,26025.76300652473,TRUCK,14000.0
B_SC_20240411_B-TRK-00137,26057.34402800121,TRUCK,14000.0
B_SC_20240430_B-TRK-00089,27499.296504997354,TRUCK,14000.0
